synthetic	L25833.1	39055	29278
synthetic	L14756.1	39056	29278
synthetic	U26464.1	40299	29278
synthetic	U25272.1	39798	29278
synthetic	U02284.1	40277	29278
synthetic	U22104.1	38737	29278
synthetic	U14626.1	40160	29278
synthetic	U04610.1	40154	29278
synthetic	U25270.1	39796	29278
synthetic	U25273.1	39799	29278
synthetic	U25271.1	39797	29278
synthetic	U25269.1	39795	29278
synthetic	AJ249651.1	162545	29278
synthetic	AJ249650.1	162544	29278
synthetic	AJ249649.1	162543	29278
synthetic	X65329.1	40277	29278
synthetic	U28790.1	40581	29278
synthetic	U28417.1	41037	29278
synthetic	U30830.1	42006	29278
synthetic	U29899.1	41435	29278
synthetic	U30496.1	41869	29278
synthetic	AF531173.1	204048	29278
synthetic	U21228.1	41458	29278
synthetic	M22744.1	40992	29278
synthetic	U30497.1	42098	29278
synthetic	U24178.1	40827	29278
synthetic	U28791.1	40582	29278
synthetic	U35128.1	42701	29278
synthetic	U35127.1	42700	29278
synthetic	U35126.1	42699	29278
synthetic	U35125.1	42694	29278
synthetic	U32311.1	42211	29278
synthetic	U34887.1	42667	29278
synthetic	U33186.1	42459	29278
synthetic	M19168.1	42629	29278
synthetic	M19167.1	42629	29278
synthetic	M19166.1	42629	29278
synthetic	M19165.1	42629	29278
synthetic	M19164.1	42629	29278
synthetic	U33753.1	42446	29278
synthetic	U35235.1	42711	29278
synthetic	U35137.1	42710	29278
synthetic	U35136.1	42709	29278
synthetic	U35135.1	42708	29278
synthetic	U35134.1	42707	29278
synthetic	U35133.1	42706	29278
synthetic	U35132.1	42705	29278
synthetic	U35131.1	42704	29278
synthetic	U35130.1	42703	29278
synthetic	U35129.1	42702	29278
synthetic	U34922.1	42809	29278
synthetic	U34318.1	42874	29278
synthetic	U34317.1	42873	29278
synthetic	U34316.1	42872	29278
synthetic	U34315.1	42871	29278
synthetic	U34314.1	42870	29278
synthetic	U34313.1	42869	29278
synthetic	U34312.1	42868	29278
synthetic	U34311.1	42867	29278
synthetic	U34310.1	42866	29278
synthetic	U36453.1	43135	29278
synthetic	U36452.1	43134	29278
synthetic	U36451.1	43133	29278
synthetic	U36450.1	43132	29278
synthetic	U35316.1	42878	29278
synthetic	U36202.1	43059	29278
synthetic	U36201.1	43058	29278
synthetic	U34321.1	42877	29278
synthetic	U34320.1	42876	29278
synthetic	U34319.1	42875	29278
synthetic	U38900.1	43692	29278
synthetic	U37456.1	43359	29278
synthetic	U37069.1	43251	29278
synthetic	U37068.1	43250	29278
synthetic	U37024.1	43249	29278
synthetic	U37023.1	43248	29278
synthetic	U36454.1	43136	29278
synthetic	U37458.1	43361	29278
synthetic	U37457.1	43360	29278
synthetic	U37692.1	43300	29278
synthetic	U40374.1	44120	29278
synthetic	U41513.1	44690	29278
synthetic	U40578.1	44122	29278
synthetic	U40577.1	44121	29278
synthetic	U39286.1	43842	29278
synthetic	U39285.1	43841	29278
synthetic	U39284.1	43840	29278
synthetic	U39779.1	44006	29278
synthetic	U39574.1	43991	29278
synthetic	U42372.1	44739	29278
synthetic	OU230587.1	45196	29278
synthetic	OU230566.1	45196	29278
synthetic	MP053475.1	45196	29278
synthetic	MP053474.1	45196	29278
synthetic	M15423.1	45196	29278
synthetic	AH002282.2	45196	29278
synthetic	AH002305.2	45196	29278
synthetic	AH002303.2	45196	29278
synthetic	AH002280.2	45196	29278
synthetic	AH002279.2	45196	29278
synthetic	AH002275.2	45196	29278
synthetic	AH003157.2	45196	29278
synthetic	AH003170.2	45196	29278
synthetic	AH003169.2	45196	29278
synthetic	M19111.1	45196	29278
synthetic	M21345.1	45196	29278
synthetic	M14748.1	45196	29278
synthetic	M22411.1	45196	29278
synthetic	M22410.1	45196	29278
synthetic	M22409.1	45196	29278
synthetic	M97937.1	45196	29278
synthetic	M28701.1	45196	29278
synthetic	U01668.1	45196	29278
synthetic	M24362.1	45196	29278
synthetic	U89963.1	45196	29278
synthetic	U89962.1	45196	29278
synthetic	U43611.1	45195	29278
synthetic	KU238093.1	45196	29278
synthetic	L36555.1	45196	29278
synthetic	M77279.1	45196	29278
synthetic	M77278.1	45196	29278
synthetic	M77277.1	45196	29278
synthetic	M77275.1	45196	29278
synthetic	M18256.1	45196	29278
synthetic	M64647.1	45196	29278
synthetic	M12476.1	45196	29278
synthetic	M33622.1	45196	29278
synthetic	K01159.1	45196	29278
synthetic	K01158.1	45196	29278
synthetic	K01157.1	45196	29278
synthetic	K01679.1	45196	29278
synthetic	K01156.1	45196	29278
synthetic	K01680.1	45196	29278
synthetic	K01678.1	45196	29278
synthetic	M22004.1	45196	29278
synthetic	M16939.1	45196	29278
synthetic	K01457.1	45196	29278
synthetic	K01456.1	45196	29278
synthetic	K01455.1	45196	29278
synthetic	M16993.1	45196	29278
synthetic	M13817.1	45196	29278
synthetic	K00947.1	45196	29278
synthetic	M37850.1	45196	29278
synthetic	M37851.1	45196	29278
synthetic	M24184.1	45196	29278
synthetic	M24183.1	45196	29278
synthetic	M24182.1	45196	29278
synthetic	M19110.1	45196	29278
synthetic	M18327.1	45196	29278
synthetic	M10216.1	45196	29278
synthetic	M12478.1	45196	29278
synthetic	M22850.1	45196	29278
synthetic	M10294.1	45196	29278
synthetic	M15702.1	45196	29278
synthetic	M37852.1	45196	29278
synthetic	M10480.1	45196	29278
synthetic	M10537.1	45196	29278
synthetic	M88536.1	45196	29278
synthetic	U43958.1	45241	29278
synthetic	AF012346.1	45196	29278
synthetic	U43284.1	45037	29278
synthetic	L24193.1	45196	29278
synthetic	L24367.1	45196	29278
synthetic	M33625.1	45196	29278
synthetic	M33624.1	45196	29278
synthetic	M33623.1	45196	29278
synthetic	M21875.1	45196	29278
synthetic	M74186.1	45196	29278
synthetic	L11614.1	45196	29278
synthetic	M32985.1	45196	29278
synthetic	M63653.1	45196	29278
synthetic	M88535.1	45196	29278
synthetic	M68946.1	45196	29278
synthetic	M88537.1	45196	29278
synthetic	M77169.1	45196	29278
synthetic	M88538.1	45196	29278
synthetic	M88539.1	45196	29278
synthetic	M69273.1	45196	29278
synthetic	M80483.1	45196	29278
synthetic	M80484.1	45196	29278
synthetic	M17626.1	45196	29278
synthetic	M29362.1	45196	29278
synthetic	K01712.1	45196	29278
synthetic	M10823.1	45196	29278
synthetic	M10822.1	45196	29278
synthetic	AF025747.1	45196	29278
synthetic	AF025746.1	45196	29278
synthetic	U89964.1	45196	29278
synthetic	U89960.1	45196	29278
synthetic	U89940.1	45196	29278
synthetic	U89939.1	45196	29278
synthetic	U89938.1	45196	29278
synthetic	U89937.1	45196	29278
synthetic	U89935.1	45196	29278
synthetic	U89934.1	45196	29278
synthetic	U89933.1	45196	29278
synthetic	U89932.1	45196	29278
synthetic	U89931.1	45196	29278
synthetic	U89930.1	45196	29278
synthetic	U89929.1	45196	29278
synthetic	U89928.1	45196	29278
synthetic	U89927.1	45196	29278
synthetic	AY946042.1	45196	29278
synthetic	U13872.1	45196	29278
synthetic	U13867.1	45196	29278
synthetic	U13866.1	45196	29278
synthetic	U13865.1	45196	29278
synthetic	U13864.1	45196	29278
synthetic	U13861.1	45196	29278
synthetic	U13860.1	45196	29278
synthetic	U13859.1	45196	29278
synthetic	U13858.1	45196	29278
synthetic	U13857.1	45196	29278
synthetic	U13856.1	45196	29278
synthetic	U13855.1	45196	29278
synthetic	U13854.1	45196	29278
synthetic	U13853.1	45196	29278
synthetic	U13852.1	45196	29278
synthetic	U13851.1	45196	29278
synthetic	U13850.1	45196	29278
synthetic	U13849.1	45196	29278
synthetic	U13847.1	45196	29278
synthetic	U13846.1	45196	29278
synthetic	U13845.1	45196	29278
synthetic	U13843.1	45196	29278
synthetic	M55276.1	45196	29278
synthetic	U89673.1	45196	29278
synthetic	U89672.1	45196	29278
synthetic	U89671.1	45196	29278
synthetic	U33752.1	45391	29278
synthetic	U33751.1	45390	29278
synthetic	U33750.1	45389	29278
synthetic	U13871.1	45196	29278
synthetic	U13870.1	45196	29278
synthetic	U13869.1	45196	29278
synthetic	U13868.1	45196	29278
synthetic	U13863.1	45196	29278
synthetic	U13862.1	45196	29278
synthetic	U13848.1	45196	29278
synthetic	M64732.1	45196	29278
synthetic	M64731.1	45196	29278
synthetic	M16192.1	45196	29278
synthetic	M37847.1	45196	29278
synthetic	M37846.1	45196	29278
synthetic	M64754.1	45196	29278
synthetic	M64753.1	45196	29278
synthetic	M34519.1	45196	29278
synthetic	M13468.1	45196	29278
synthetic	L37382.1	45196	29278
synthetic	L37352.1	45196	29278
synthetic	M28837.1	45196	29278
synthetic	M28836.1	45196	29278
synthetic	M28835.1	45196	29278
synthetic	M21676.1	45196	29278
synthetic	J01783.1	45196	29278
synthetic	K01425.1	45196	29278
synthetic	U47322.1	45196	29278
synthetic	L20318.1	45196	29278
synthetic	L20317.1	45196	29278
synthetic	M28306.1	45199	29278
synthetic	L11060.1	45196	29278
synthetic	M83240.1	45196	29278
synthetic	M77239.1	45196	29278
synthetic	M86847.1	45196	29278
synthetic	L05083.1	45196	29278
synthetic	L05082.1	45196	29278
synthetic	L05081.1	45196	29278
synthetic	M88655.1	45196	29278
synthetic	M95177.1	45196	29278
synthetic	M95176.1	45196	29278
synthetic	M28735.1	45196	29278
synthetic	M28734.1	45196	29278
synthetic	M37057.1	45196	29278
synthetic	M37056.1	45196	29278
synthetic	M54945.1	45196	29278
synthetic	M72413.1	45196	29278
synthetic	M69063.1	45196	29278
synthetic	L00595.1	45196	29278
synthetic	L00596.1	45196	29278
synthetic	AB007632.1	45196	29278
synthetic	M12904.1	45196	29278
synthetic	M35007.1	45196	29278
synthetic	J01759.1	45196	29278
synthetic	M75724.1	45196	29278
synthetic	D10670.1	45196	29278
synthetic	AM711972.1	445031	29278
synthetic	D16592.1	45196	29278
synthetic	D16587.1	45196	29278
synthetic	D16591.1	45196	29278
synthetic	D16590.1	45196	29278
synthetic	D10669.1	45196	29278
synthetic	E00411.1	45197	29278
synthetic	D50399.1	45196	29278
synthetic	Y09897.1	45196	29278
synthetic	Y09896.1	45196	29278
synthetic	Y09895.1	45196	29278
synthetic	Y09894.1	45196	29278
synthetic	Y09893.1	45196	29278
synthetic	Y09892.1	45196	29278
synthetic	AJ277959.1	125630	45778
synthetic	X98613.1	45196	29278
synthetic	X98612.1	45196	29278
synthetic	X70276.1	45196	29278
synthetic	X70274.1	45196	29278
synthetic	X70273.1	45196	29278
synthetic	X70272.1	45196	29278
synthetic	X70271.1	45196	29278
synthetic	X70270.1	45196	29278
synthetic	X70269.1	45196	29278
synthetic	X70268.1	45196	29278
synthetic	X70267.1	45196	29278
synthetic	X70483.1	45196	29278
synthetic	X70482.1	45196	29278
synthetic	X70481.1	45196	29278
synthetic	X70480.1	45196	29278
synthetic	X70477.1	45196	29278
synthetic	X70266.1	45196	29278
synthetic	X70484.1	45196	29278
synthetic	X70479.1	45196	29278
synthetic	M31883.1	45196	29278
synthetic	K01470.1	45196	29278
synthetic	D50401.1	45196	29278
synthetic	D50400.1	45196	29278
synthetic	D16589.1	45196	29278
synthetic	D16588.1	45196	29278
synthetic	D13769.1	45196	29278
synthetic	D13251.1	45196	29278
synthetic	D13749.1	45196	29278
synthetic	D13798.1	45196	29278
synthetic	D13771.1	45196	29278
synthetic	D13770.1	45196	29278
synthetic	D13792.1	45196	29278
synthetic	M99566.1	45196	29278
synthetic	M99569.1	45196	29278
synthetic	M10197.1	45196	29278
synthetic	M83237.1	118308	29278
synthetic	U42371.1	44740	29278
synthetic	U89936.1	45196	29278
synthetic	M16969.1	45196	29278
synthetic	M17346.1	45196	29278
synthetic	K01092.1	45196	29278
synthetic	U42373.1	44740	29278
synthetic	M55339.1	45196	29278
synthetic	M55338.1	45196	29278
synthetic	M59367.1	45196	29278
synthetic	M28351.1	45196	29278
synthetic	M28532.1	45196	29278
synthetic	M28531.1	45196	29278
synthetic	M28731.1	45196	29278
synthetic	M22989.1	45196	29278
synthetic	M14816.1	45196	29278
synthetic	M20000.1	45196	29278
synthetic	M29590.1	45196	29278
synthetic	M29589.1	45196	29278
synthetic	M29588.1	45196	29278
synthetic	M29587.1	45196	29278
synthetic	M15129.1	45196	29278
synthetic	M15130.1	45196	29278
synthetic	M15128.1	45196	29278
synthetic	M37848.1	45196	29278
synthetic	M16940.1	45196	29278
synthetic	K02384.1	45196	29278
synthetic	K01451.1	45196	29278
synthetic	M18804.1	45196	29278
synthetic	M18803.1	45196	29278
synthetic	M10589.1	45196	29278
synthetic	M24163.1	45196	29278
synthetic	M24162.1	45196	29278
synthetic	M24161.1	45196	29278
synthetic	M19095.1	45196	29278
synthetic	M18133.1	45196	29278
synthetic	M21341.1	45196	29278
synthetic	M16469.1	45196	29278
synthetic	M16320.1	45196	29278
synthetic	K03114.1	45196	29278
synthetic	K01480.1	45196	29278
synthetic	M21340.1	45196	29278
synthetic	M10567.1	45196	29278
synthetic	M18131.1	45196	29278
synthetic	M18128.1	45196	29278
synthetic	M18125.1	45196	29278
synthetic	M27550.1	45196	29278
synthetic	M37849.1	45196	29278
synthetic	M33637.1	45196	29278
synthetic	M33946.1	45196	29278
synthetic	K01453.1	45196	29278
synthetic	K01452.1	45196	29278
synthetic	K01449.1	45196	29278
synthetic	K01454.1	45196	29278
synthetic	M36426.1	45196	29278
synthetic	K02385.1	45196	29278
synthetic	M10366.1	45196	29278
synthetic	J01753.1	45196	29278
synthetic	M33429.1	45196	29278
synthetic	M30888.1	45196	29278
synthetic	M30889.1	45196	29278
synthetic	M60088.1	45196	29278
synthetic	M36473.1	45196	29278
synthetic	K00455.1	45196	29278
synthetic	K00454.1	45196	29278
synthetic	K00453.1	45196	29278
synthetic	K00452.1	45196	29278
synthetic	K00451.1	45196	29278
synthetic	M29626.1	45196	29278
synthetic	M13369.1	45196	29278
synthetic	M13901.1	45196	29278
synthetic	M10904.1	45196	29278
synthetic	M19313.1	45196	29278
synthetic	M31473.1	45196	29278
synthetic	M62983.1	45196	29278
synthetic	M34307.1	45196	29278
synthetic	M34306.1	45196	29278
synthetic	M34305.1	45196	29278
synthetic	M34304.1	45196	29278
synthetic	M34303.1	45196	29278
synthetic	M34302.1	45196	29278
synthetic	M34301.1	45196	29278
synthetic	M34300.1	45196	29278
synthetic	M34299.1	45196	29278
synthetic	M34298.1	45196	29278
synthetic	M34297.1	45196	29278
synthetic	K00611.1	45196	29278
synthetic	M16198.1	45196	29278
synthetic	M14395.1	45196	29278
synthetic	M33418.1	45196	29278
synthetic	M10569.1	45196	29278
synthetic	M14936.1	45196	29278
synthetic	M14935.1	45196	29278
synthetic	M18287.1	45196	29278
synthetic	M18286.1	45196	29278
synthetic	M31882.1	45196	29278
synthetic	M18153.1	45196	29278
synthetic	M18152.1	45196	29278
synthetic	M18151.1	45196	29278
synthetic	M18150.1	45196	29278
synthetic	M18149.1	45196	29278
synthetic	M18148.1	45196	29278
synthetic	M18147.1	45196	29278
synthetic	M18146.1	45196	29278
synthetic	M18145.1	45196	29278
synthetic	M18144.1	45196	29278
synthetic	M18143.1	45196	29278
synthetic	M18142.1	45196	29278
synthetic	M18141.1	45196	29278
synthetic	M18140.1	45196	29278
synthetic	M18110.1	45196	29278
synthetic	M14815.1	45196	29278
synthetic	M19099.1	45196	29278
synthetic	M19092.1	45196	29278
synthetic	M19094.1	45196	29278
synthetic	M19091.1	45196	29278
synthetic	M19089.1	45196	29278
synthetic	M19090.1	45196	29278
synthetic	M19093.1	45196	29278
synthetic	M28702.1	45196	29278
synthetic	M16729.1	45196	29278
synthetic	M16728.1	45196	29278
synthetic	M30495.1	45196	29278
synthetic	M16694.1	45196	29278
synthetic	M10848.1	45196	29278
synthetic	M13172.1	45196	29278
synthetic	M11127.1	45196	29278
synthetic	M11126.1	45196	29278
synthetic	K00816.1	45196	29278
synthetic	K02039.1	45196	29278
synthetic	K01492.1	45196	29278
synthetic	M29363.1	45196	29278
synthetic	K01450.1	45196	29278
synthetic	M27551.1	45196	29278
synthetic	M84115.1	45196	29278
synthetic	U46201.1	45706	29278
synthetic	U46200.1	45705	29278
synthetic	U46199.1	45704	29278
synthetic	U46198.1	45703	29278
synthetic	U46197.1	45702	29278
synthetic	U46196.1	45701	29278
synthetic	U43612.1	45624	29278
synthetic	U46017.1	45530	29278
synthetic	U46019.1	45536	29278
synthetic	U46018.1	45534	29278
synthetic	U46203.1	45708	29278
synthetic	U46202.1	45707	29278
synthetic	AF222336.1	120361	29278
synthetic	FN554878.1	679730	29278
synthetic	U47103.2	45766	29278
synthetic	U47102.2	45765	29278
synthetic	U47120.2	45772	45778
synthetic	U47122.2	45776	45778
synthetic	U47123.2	45777	45778
synthetic	U47121.2	45773	45778
synthetic	U55939.1	47682	45778
synthetic	U46855.1	46445	45778
synthetic	J05146.1	45973	45778
synthetic	U53602.1	47224	45778
synthetic	L76273.1	45974	45778
synthetic	U47298.2	45860	45778
synthetic	U47297.2	45859	45778
synthetic	U47296.2	45858	45778
synthetic	U47295.2	45857	45778
synthetic	U47294.2	45856	45778
synthetic	U57443.1	47844	45778
synthetic	U55943.1	47686	45778
synthetic	U55942.1	47685	45778
synthetic	U55941.1	47684	45778
synthetic	U55940.1	47683	45778
synthetic	U60735.1	48411	45778
synthetic	U59056.1	48918	45778
synthetic	U59055.1	48917	45778
synthetic	U59054.1	48916	45778
synthetic	U56969.1	50332	45778
synthetic	U63120.1	50337	45778
synthetic	U63018.1	50427	45778
synthetic	U64694.1	51312	45778
synthetic	U51722.1	51098	45778
synthetic	U51721.1	51097	45778
synthetic	U67090.1	51257	45778
synthetic	U56972.1	50333	45778
synthetic	U56971.1	50336	45778
synthetic	U56970.1	50335	45778
synthetic	U56967.1	50334	45778
synthetic	U67875.1	51339	45778
synthetic	U64693.1	51512	45778
synthetic	U70024.1	52012	45778
synthetic	U70023.1	52011	45778
synthetic	U70022.1	52010	45778
synthetic	U70021.1	52009	45778
synthetic	U70020.1	52008	45778
synthetic	U70019.1	52007	45778
synthetic	U70018.1	52006	45778
synthetic	U67091.1	51681	45778
synthetic	5ZVB_C	62978	45778
synthetic	5ZVA_C	62978	45778
synthetic	AF005420.1	61963	45778
synthetic	AF008932.1	62978	45778
synthetic	U70026.1	52014	45778
synthetic	U70025.1	52013	45778
synthetic	U86815.1	56868	45778
synthetic	U81275.1	57036	45778
synthetic	U81274.1	57035	45778
synthetic	U81273.1	57034	45778
synthetic	Y07862.2	57026	45778
synthetic	U83866.1	56474	45778
synthetic	AF027127.1	68900	45778
synthetic	AF027126.1	68899	45778
synthetic	AF025397.1	67775	45778
synthetic	U93719.1	64891	45778
synthetic	U93718.1	64889	45778
synthetic	U93717.1	64887	45778
synthetic	U93716.1	64890	45778
synthetic	U93715.1	64888	45778
synthetic	U93714.1	64886	45778
synthetic	U93713.1	64885	45778
synthetic	AF027129.1	68902	45778
synthetic	AF027128.1	68901	45778
synthetic	AF041803.1	71550	45778
synthetic	AF041802.1	71549	45778
synthetic	AF027961.1	69276	45778
synthetic	AF027960.1	69275	45778
synthetic	AF027959.1	69274	45778
synthetic	AF027958.1	69273	45778
synthetic	AF033313.1	69544	45778
synthetic	AF028239.1	69046	45778
synthetic	AF049064.1	73425	45778
synthetic	AF049063.1	73424	45778
synthetic	AF039102.1	75737	45778
synthetic	AF041426.1	74888	45778
synthetic	AF041808.1	71555	45778
synthetic	AF041807.1	71554	45778
synthetic	AF041806.1	71553	45778
synthetic	AF041805.1	71552	45778
synthetic	AF041804.1	71551	45778
synthetic	AF044029.1	72436	45778
synthetic	AF064067.1	76639	45778
